Skill ID,Category,Subcategory,Skills,Skill Definition,Skill = Sub Category,Alternate Skill Names,Sl No,Name
Info_3390,Information Technology,Microsoft Development Tools,Microsoft Certified Architect,,FALSE,,3390,Info
Info_3391,Information Technology,Microsoft Development Tools,Microsoft Certified Learning Consultant,,FALSE,,3391,Info
Info_3392,Information Technology,Microsoft Development Tools,Microsoft Certified Professional + Site Building,,FALSE,,3392,Info
Info_3393,Information Technology,Microsoft Development Tools,Microsoft Certified Professional Developer,,FALSE,,3393,Info
Info_3394,Information Technology,Microsoft Development Tools,Microsoft Certified Solution Developer (MCSD),,FALSE,,3394,Info
Info_3395,Information Technology,Microsoft Development Tools,Microsoft Certified Solutions Associate,,FALSE,,3395,Info
Info_3396,Information Technology,Microsoft Development Tools,Microsoft Certified Solutions Expert,,FALSE,,3396,Info
Info_3397,Information Technology,Microsoft Development Tools,Microsoft Certified Solutions Master,,FALSE,,3397,Info
Info_3398,Information Technology,Microsoft Development Tools,Microsoft Certified Systems Engineer,,FALSE,,3398,Info
Info_3399,Information Technology,Microsoft Development Tools,Microsoft Certified Systems Engineer + Internet,,FALSE,,3399,Info
Info_3400,Information Technology,Microsoft Development Tools,Microsoft Certified Technology Associate,,FALSE,,3400,Info
Info_3401,Information Technology,Microsoft Development Tools,Microsoft Certified Technology Specialist,,FALSE,,3401,Info
Info_3402,Information Technology,Microsoft Development Tools,Microsoft Certified Trainer,,FALSE,,3402,Info
Info_3403,Information Technology,Microsoft Development Tools,Microsoft Certified: Azure Cosmos DB Developer Specialty,,FALSE,,3403,Info
Info_3404,Information Technology,Microsoft Development Tools,Microsoft Certified: Azure Developer Associate,,FALSE,,3404,Info
Info_3405,Information Technology,Microsoft Development Tools,Microsoft Enterprise Library,,FALSE,,3405,Info
Info_3406,Information Technology,Microsoft Development Tools,Microsoft File Compare,,FALSE,,3406,Info
Info_3407,Information Technology,Microsoft Development Tools,Microsoft Framework,,FALSE,,3407,Info
Info_3408,Information Technology,Microsoft Development Tools,Microsoft Frontpage,,FALSE,,3408,Info
Info_3409,Information Technology,Microsoft Development Tools,Microsoft Office Specialist (MOS) - OneNote,,FALSE,,3409,Info
Info_3410,Information Technology,Microsoft Development Tools,Microsoft Office Specialist (MOS) - PowerPoint,,FALSE,,3410,Info
Info_3411,Information Technology,Microsoft Development Tools,Microsoft Power Fx,,FALSE,,3411,Info
Info_3412,Information Technology,Microsoft Development Tools,Microsoft Power Platform,,FALSE,,3412,Info
Info_3413,Information Technology,Microsoft Development Tools,Microsoft Project Certification,,FALSE,,3413,Info
Info_3414,Information Technology,Microsoft Development Tools,Microsoft Silverlight,,FALSE,,3414,Info
Info_3415,Information Technology,Microsoft Development Tools,Microsoft Visual C Sharp,,FALSE,,3415,Info
Info_3416,Information Technology,Microsoft Development Tools,Microsoft Visual SourceSafe,,FALSE,,3416,Info
Info_3417,Information Technology,Microsoft Development Tools,Microsoft Visual Studio,,FALSE,,3417,Info
Info_3418,Information Technology,Microsoft Development Tools,Microsoft WebMatrix,,FALSE,,3418,Info
Info_3419,Information Technology,Microsoft Development Tools,MSDN-The Microsoft Developer Networks,,FALSE,,3419,Info
Info_3420,Information Technology,Microsoft Development Tools,Mvc.net,,FALSE,,3420,Info
Info_3421,Information Technology,Microsoft Development Tools,NHibernate,,FALSE,,3421,Info
Info_3422,Information Technology,Microsoft Development Tools,Object Linking And Embedding (OLE),,FALSE,,3422,Info
Info_3423,Information Technology,Microsoft Development Tools,Powerapps,,FALSE,,3423,Info
Info_3424,Information Technology,Microsoft Development Tools,Provider Model,,FALSE,,3424,Info
Info_3425,Information Technology,Microsoft Development Tools,SignalR,,FALSE,,3425,Info
Info_3426,Information Technology,Microsoft Development Tools,Unity Container,,FALSE,,3426,Info
Info_3427,Information Technology,Microsoft Development Tools,User-Mode Driver Framework,,FALSE,,3427,Info
Info_3428,Information Technology,Microsoft Development Tools,Visual Assist,,FALSE,,3428,Info
Info_3429,Information Technology,Microsoft Development Tools,Visual InterDev,,FALSE,,3429,Info
Info_3430,Information Technology,Microsoft Development Tools,Visual Studio Online,,FALSE,,3430,Info
Info_3431,Information Technology,Microsoft Development Tools,Visual Studio Tools for Office (VSTO),,FALSE,,3431,Info
Info_3432,Information Technology,Microsoft Development Tools,Vscode,,FALSE,,3432,Info
Info_3433,Information Technology,Microsoft Development Tools,Wcf Data Services,,FALSE,,3433,Info
Info_3434,Information Technology,Microsoft Development Tools,Webapi2,,FALSE,,3434,Info
Info_3435,Information Technology,Microsoft Development Tools,Windows App Studio,,FALSE,,3435,Info
Info_3436,Information Technology,Microsoft Development Tools,Windows Communication Foundation,,FALSE,,3436,Info
Info_3437,Information Technology,Microsoft Development Tools,Windows Driver Kit,,FALSE,,3437,Info
Info_3438,Information Technology,Microsoft Development Tools,Windows Forms,,FALSE,,3438,Info
Info_3439,Information Technology,Microsoft Development Tools,Windows Interface Source Environment,,FALSE,,3439,Info
Info_3440,Information Technology,Microsoft Development Tools,Windows Presentation Foundation,,FALSE,,3440,Info
Info_3441,Information Technology,Microsoft Development Tools,Windows Workflow Foundation,,FALSE,,3441,Info
Info_3442,Information Technology,Microsoft Development Tools,Microsoft Development Tools,,TRUE,,3442,Info
Info_3443,Information Technology,Microsoft Windows,AutoIt,,FALSE,,3443,Info
Info_3444,Information Technology,Microsoft Windows,BitLocker Drive Encryption,,FALSE,,3444,Info
Info_3445,Information Technology,Microsoft Windows,Daemon Tools,,FALSE,,3445,Info
Info_3446,Information Technology,Microsoft Windows,Desktop Window Management,,FALSE,,3446,Info
Info_3447,Information Technology,Microsoft Windows,Dynamic-Link Libraries,,FALSE,,3447,Info
Info_3448,Information Technology,Microsoft Windows,Extended File Allocation Table (ExFAT),,FALSE,,3448,Info
Info_3449,Information Technology,Microsoft Windows,File Replication Service,,FALSE,,3449,Info
Info_3450,Information Technology,Microsoft Windows,HP WinRunner Certification,,FALSE,,3450,Info
Info_3451,Information Technology,Microsoft Windows,HTML Application,,FALSE,,3451,Info
Info_3452,Information Technology,Microsoft Windows,InstallShield,,FALSE,,3452,Info
Info_3453,Information Technology,Microsoft Windows,Kernel-Mode Driver Framework,,FALSE,,3453,Info
Info_3454,Information Technology,Microsoft Windows,Microsoft Bookings,,FALSE,,3454,Info
Info_3455,Information Technology,Microsoft Windows,Microsoft Business Certification,,FALSE,,3455,Info
Info_3456,Information Technology,Microsoft Windows,Microsoft Certified Desktop Support Technician,,FALSE,,3456,Info
Info_3457,Information Technology,Microsoft Windows,Microsoft Certified IT Professional,,FALSE,,3457,Info
Info_3458,Information Technology,Microsoft Windows,Microsoft Certified Master,,FALSE,,3458,Info
Info_3459,Information Technology,Microsoft Windows,Microsoft Certified Partner,,FALSE,,3459,Info
Info_3460,Information Technology,Microsoft Windows,Microsoft Certified Professional,,FALSE,,3460,Info
Info_3461,Information Technology,Microsoft Windows,Microsoft Certified Professional + Internet,,FALSE,,3461,Info
Info_3462,Information Technology,Microsoft Windows,Microsoft Certified Systems Administrator,,FALSE,,3462,Info
Info_3463,Information Technology,Microsoft Windows,Microsoft Certified Training Partner,,FALSE,,3463,Info
Info_3464,Information Technology,Microsoft Windows,Microsoft Deployment Toolkit,,FALSE,,3464,Info
Info_3465,Information Technology,Microsoft Windows,Microsoft Lists,,FALSE,,3465,Info
Info_3466,Information Technology,Microsoft Windows,Microsoft Office Specialist,,FALSE,,3466,Info
Info_3467,Information Technology,Microsoft Windows,Microsoft Office Specialist (MOS) - Access,,FALSE,,3467,Info
Info_3468,Information Technology,Microsoft Windows,Microsoft Office Specialist (MOS) - Excel,,FALSE,,3468,Info
Info_3469,Information Technology,Microsoft Windows,Microsoft Office Specialist (MOS) - Outlook,,FALSE,,3469,Info
Info_3470,Information Technology,Microsoft Windows,Microsoft Office Specialist (MOS) - SharePoint,,FALSE,,3470,Info
Info_3471,Information Technology,Microsoft Windows,Microsoft Office Specialist (MOS) - Word,,FALSE,,3471,Info
Info_3472,Information Technology,Microsoft Windows,Microsoft Office User Specialist,,FALSE,,3472,Info
Info_3473,Information Technology,Microsoft Windows,Microsoft Specialist,,FALSE,,3473,Info
Info_3474,Information Technology,Microsoft Windows,Microsoft Student Partners,,FALSE,,3474,Info
Info_3475,Information Technology,Microsoft Windows,Microsoft Windows Certification,,FALSE,,3475,Info
Info_3476,Information Technology,Microsoft Windows,Microsoft Windows Server Certification,,FALSE,,3476,Info
Info_3477,Information Technology,Microsoft Windows,Office App,,FALSE,,3477,Info
Info_3478,Information Technology,Microsoft Windows,Resource Kit (Windows Administration),,FALSE,,3478,Info
Info_3479,Information Technology,Microsoft Windows,Roaming User Profile,,FALSE,,3479,Info
Info_3480,Information Technology,Microsoft Windows,Robocopy,,FALSE,,3480,Info
Info_3481,Information Technology,Microsoft Windows,Session Manager SubSystems,,FALSE,,3481,Info
Info_3482,Information Technology,Microsoft Windows,Sysinternals,,FALSE,,3482,Info
Info_3483,Information Technology,Microsoft Windows,System Properties,,FALSE,,3483,Info
Info_3484,Information Technology,Microsoft Windows,Universal Windows Platform,,FALSE,,3484,Info
Info_3485,Information Technology,Microsoft Windows,WinDBg,,FALSE,,3485,Info
Info_3486,Information Technology,Microsoft Windows,WindowBlinds (Software),,FALSE,,3486,Info
Info_3487,Information Technology,Microsoft Windows,Windows App Development,,FALSE,,3487,Info
Info_3488,Information Technology,Microsoft Windows,Windows Automated Installation Kit,,FALSE,,3488,Info
Info_3489,Information Technology,Microsoft Windows,Windows Client,,FALSE,,3489,Info
Info_3490,Information Technology,Microsoft Windows,Windows Console,,FALSE,,3490,Info
Info_3491,Information Technology,Microsoft Windows,Windows Deployment Services,,FALSE,,3491,Info
Info_3492,Information Technology,Microsoft Windows,Windows Desktop,,FALSE,,3492,Info
Info_3493,Information Technology,Microsoft Windows,Windows Embedded,,FALSE,,3493,Info
Info_3494,Information Technology,Microsoft Windows,Windows Fundamentals For Legacy PCs,,FALSE,,3494,Info
Info_3495,Information Technology,Microsoft Windows,Windows Image Acquisition,,FALSE,,3495,Info
Info_3496,Information Technology,Microsoft Windows,Windows Installer,,FALSE,,3496,Info
Info_3497,Information Technology,Microsoft Windows,Windows Installer XML (WIX),,FALSE,,3497,Info
Info_3498,Information Technology,Microsoft Windows,Windows Legacy Audio Components,,FALSE,,3498,Info
Info_3499,Information Technology,Microsoft Windows,Windows Mail,,FALSE,,3499,Info
Info_3500,Information Technology,Microsoft Windows,Windows Management Instrumentation,,FALSE,,3500,Info
Info_3501,Information Technology,Microsoft Windows,Windows Media,,FALSE,,3501,Info
Info_3502,Information Technology,Microsoft Windows,Windows Mobile,,FALSE,,3502,Info
Info_3503,Information Technology,Microsoft Windows,Windows Preinstallation Environments,,FALSE,,3503,Info
Info_3504,Information Technology,Microsoft Windows,Windows Programming,,FALSE,,3504,Info
Info_3505,Information Technology,Microsoft Windows,Windows Registry,,FALSE,,3505,Info
Info_3506,Information Technology,Microsoft Windows,Windows Search,,FALSE,,3506,Info
Info_3507,Information Technology,Microsoft Windows,Windows Security,,FALSE,,3507,Info
Info_3508,Information Technology,Microsoft Windows,Windows Service,,FALSE,,3508,Info
Info_3509,Information Technology,Microsoft Windows,Windows Shell,,FALSE,,3509,Info
Info_3510,Information Technology,Microsoft Windows,Windows Software,,FALSE,,3510,Info
Info_3511,Information Technology,Microsoft Windows,Windows Template Libraries,,FALSE,,3511,Info
Info_3512,Information Technology,Microsoft Windows,Windows USER,,FALSE,,3512,Info
Info_3513,Information Technology,Microsoft Windows,WinINSTALL,,FALSE,,3513,Info
Info_3514,Information Technology,Microsoft Windows,Winrm,,FALSE,,3514,Info
Info_3515,Information Technology,Microsoft Windows,Wintel,,FALSE,,3515,Info
Info_3516,Information Technology,Microsoft Windows,Xperf,,FALSE,,3516,Info
Info_3517,Information Technology,Middleware,Advanced Message Queuing Protocol,,FALSE,,3517,Info
Info_3518,Information Technology,Middleware,Amazon MQ,,FALSE,,3518,Info
Info_3519,Information Technology,Middleware,Amazon Simple Queue Services,,FALSE,,3519,Info
Info_3520,Information Technology,Middleware,Android Middleware,,FALSE,,3520,Info
Info_3521,Information Technology,Middleware,Apache ActiveMQ,,FALSE,,3521,Info
Info_3522,Information Technology,Middleware,BlackBerry Enterprise Servers,,FALSE,,3522,Info
Info_3523,Information Technology,Middleware,Common Object Request Broker Architecture,,FALSE,,3523,Info
Info_3524,Information Technology,Middleware,Connect-Direct (Internet Protocols Based Network Software),,FALSE,,3524,Info
Info_3525,Information Technology,Middleware,Data Distribution Services,,FALSE,,3525,Info
Info_3526,Information Technology,Middleware,Direct Connect,,FALSE,,3526,Info
Info_3527,Information Technology,Middleware,Enterprise Messaging Systems,,FALSE,,3527,Info
Info_3528,Information Technology,Middleware,FileZilla,,FALSE,,3528,Info
Info_3529,Information Technology,Middleware,Hornetq,,FALSE,,3529,Info
Info_3530,Information Technology,Middleware,IBM MQ,,FALSE,,3530,Info
Info_3531,Information Technology,Middleware,Integration Platforms,,FALSE,,3531,Info
Info_3532,Information Technology,Middleware,Java Message Service (JMS),,FALSE,,3532,Info
Info_3533,Information Technology,Middleware,JBoss Messaging,,FALSE,,3533,Info
Info_3534,Information Technology,Middleware,Message Broker,,FALSE,,3534,Info
Info_3535,Information Technology,Middleware,Message-Oriented Middleware,,FALSE,,3535,Info
Info_3536,Information Technology,Middleware,Messages Servers,,FALSE,,3536,Info
Info_3537,Information Technology,Middleware,Microsoft Biztalk Servers,,FALSE,,3537,Info
Info_3538,Information Technology,Middleware,Microsoft Message Queuing,,FALSE,,3538,Info
Info_3539,Information Technology,Middleware,Netflix Eureka,,FALSE,,3539,Info
Info_3540,Information Technology,Middleware,Oracle Advanced Queuing,,FALSE,,3540,Info
Info_3541,Information Technology,Middleware,Oracle Application Server,,FALSE,,3541,Info
Info_3542,Information Technology,Middleware,Oracle Aq,,FALSE,,3542,Info
Info_3543,Information Technology,Middleware,Oracle Forms,,FALSE,,3543,Info
Info_3544,Information Technology,Middleware,Oracle Fusion Middleware,,FALSE,,3544,Info
Info_3545,Information Technology,Middleware,Oracle SOA Suite Certification,,FALSE,,3545,Info
Info_3546,Information Technology,Middleware,Peoplesoft Integration Broker,,FALSE,,3546,Info
Info_3547,Information Technology,Middleware,Persistence Framework,,FALSE,,3547,Info
Info_3548,Information Technology,Middleware,Publish Subscribe,,FALSE,,3548,Info
Info_3549,Information Technology,Middleware,RabbitMQ,,FALSE,,3549,Info
Info_3550,Information Technology,Middleware,Redux-Saga,,FALSE,,3550,Info
Info_3551,Information Technology,Middleware,Solace (Software),,FALSE,,3551,Info
Info_3552,Information Technology,Middleware,TIBCO EMS,,FALSE,,3552,Info
Info_3553,Information Technology,Middleware,Tuxedo (Software),,FALSE,,3553,Info
Info_3554,Information Technology,Middleware,Visibroker,,FALSE,,3554,Info
Info_3555,Information Technology,Mobile Development,Accelerated Mobile Pages,,FALSE,,3555,Info
Info_3556,Information Technology,Mobile Development,Amazon AppStore,,FALSE,,3556,Info
Info_3557,Information Technology,Mobile Development,Android Applications,,FALSE,,3557,Info
Info_3558,Information Technology,Mobile Development,Android ButterKnife,,FALSE,,3558,Info
Info_3559,Information Technology,Mobile Development,Android Certified Application Developer,,FALSE,,3559,Info
